id	block	version	maxoffer	secondoffer	myoffer
7c7cda15-9a0e-4f68-a1e3-8e8ade6dd46b	5	control	300	299	120
7c7cda15-9a0e-4f68-a1e3-8e8ade6dd46b	6	control	300	299	120
ee85c491-84c0-4acf-a648-4370afe60f0b	4	control	220	200	0
ee85c491-84c0-4acf-a648-4370afe60f0b	5	control	251	201	0
ee85c491-84c0-4acf-a648-4370afe60f0b	6	control	262	256	0
6cdffccc-a00d-4320-ab88-64768f8265b1	4	control	300	100	100
6cdffccc-a00d-4320-ab88-64768f8265b1	5	control	300	100	100
6cdffccc-a00d-4320-ab88-64768f8265b1	6	control	200	100	100
3ab0a3c7-fc1a-494f-bb2f-cc33551d3997	4	control	300	100	20
3ab0a3c7-fc1a-494f-bb2f-cc33551d3997	5	control	300	100	20
3ab0a3c7-fc1a-494f-bb2f-cc33551d3997	6	control	200	100	20
7445b59f-0228-477d-a765-8f32ca9e9583	4	control	300	100	69
7445b59f-0228-477d-a765-8f32ca9e9583	5	control	300	100	69
7445b59f-0228-477d-a765-8f32ca9e9583	6	control	200	100	80
0137ac61-d62b-43fc-976a-88ceee3ef81f	4	control	290	130	1
0137ac61-d62b-43fc-976a-88ceee3ef81f	5	control	200	200	159
0137ac61-d62b-43fc-976a-88ceee3ef81f	6	treatment	210	200	210
f9aa455e-fd3e-4c03-9b71-c0c6654464bf	4	treatment	150	105	150
f9aa455e-fd3e-4c03-9b71-c0c6654464bf	5	control	120	120	110
f9aa455e-fd3e-4c03-9b71-c0c6654464bf	6	treatment	140	124	140
d8e02e6d-c932-4767-a46c-7e7f836ed6b3	4	treatment	180	150	180
d8e02e6d-c932-4767-a46c-7e7f836ed6b3	5	control	150	120	100
d8e02e6d-c932-4767-a46c-7e7f836ed6b3	6	control	150	145	145
a290aeb5-3cea-4cd4-b776-e1817422ce28	4	control	150	105	20
a290aeb5-3cea-4cd4-b776-e1817422ce28	5	control	120	120	0
a290aeb5-3cea-4cd4-b776-e1817422ce28	6	control	140	124	0
72a0f8df-8a7b-4180-b0d3-6cc3a4606740	4	treatment	300	100	300
72a0f8df-8a7b-4180-b0d3-6cc3a4606740	5	treatment	300	100	300
72a0f8df-8a7b-4180-b0d3-6cc3a4606740	6	treatment	200	100	200
7cc8ef05-e907-41b7-9fe6-6675f648e509	4	control	180	150	10
7cc8ef05-e907-41b7-9fe6-6675f648e509	5	control	150	120	50
7cc8ef05-e907-41b7-9fe6-6675f648e509	6	treatment	150	145	150
2786662f-f2d6-40dd-874a-e64ed55b83f2	4	control	51	10	10
2786662f-f2d6-40dd-874a-e64ed55b83f2	5	treatment	160	51	160
2786662f-f2d6-40dd-874a-e64ed55b83f2	6	control	154	20	15
6ddf97ac-5ca0-4a33-b599-bff5e220c4c6	4	treatment	300	212	300
6ddf97ac-5ca0-4a33-b599-bff5e220c4c6	5	treatment	300	299	300
6ddf97ac-5ca0-4a33-b599-bff5e220c4c6	6	treatment	300	299	300
94aa3fdf-13c3-46ac-a254-d69674943363	4	control	180	150	50
94aa3fdf-13c3-46ac-a254-d69674943363	5	control	150	120	120
94aa3fdf-13c3-46ac-a254-d69674943363	6	control	150	145	120
5e8a006b-0b53-4f45-ad0d-565f129d2152	4	control	220	200	158
5e8a006b-0b53-4f45-ad0d-565f129d2152	5	treatment	251	201	251
5e8a006b-0b53-4f45-ad0d-565f129d2152	6	control	262	256	251
ca16b2c7-150d-4782-ad24-13315339aa78	4	control	290	130	130
ca16b2c7-150d-4782-ad24-13315339aa78	5	treatment	200	200	200
ca16b2c7-150d-4782-ad24-13315339aa78	6	control	210	200	190
88274885-b444-4c1b-afae-8cc63dea2f9e	4	control	51	10	5
88274885-b444-4c1b-afae-8cc63dea2f9e	5	control	160	51	51
88274885-b444-4c1b-afae-8cc63dea2f9e	6	treatment	154	20	154
3b38b50c-0921-4ced-9756-db197816a5d0	4	control	250	200	200
3b38b50c-0921-4ced-9756-db197816a5d0	5	control	260	250	250
3b38b50c-0921-4ced-9756-db197816a5d0	6	control	260	200	200
91295260-5131-4d8b-8f74-152ff7fe2528	4	treatment	250	200	250
91295260-5131-4d8b-8f74-152ff7fe2528	5	treatment	260	250	260
91295260-5131-4d8b-8f74-152ff7fe2528	6	treatment	260	200	260
f053d2a8-b6bc-41b8-8772-26a7625f710a	4	treatment	220	200	220
f053d2a8-b6bc-41b8-8772-26a7625f710a	5	control	251	201	201
f053d2a8-b6bc-41b8-8772-26a7625f710a	6	treatment	262	256	262
299fde4b-ee66-49d2-81e8-7b4364d25601	4	control	51	10	0
299fde4b-ee66-49d2-81e8-7b4364d25601	5	control	160	51	15
299fde4b-ee66-49d2-81e8-7b4364d25601	6	control	154	20	15
750c9670-27f9-4f4b-bb83-4429cce8965d	4	treatment	51	10	51
750c9670-27f9-4f4b-bb83-4429cce8965d	5	control	160	51	1
750c9670-27f9-4f4b-bb83-4429cce8965d	6	control	154	20	20
4bddae6a-e45f-46b0-a628-279193afc779	4	control	290	130	0
4bddae6a-e45f-46b0-a628-279193afc779	5	control	200	200	200
4bddae6a-e45f-46b0-a628-279193afc779	6	control	210	200	200
b3713a45-8d27-4db0-9ec6-e4a1cf87daf6	4	control	250	200	0
b3713a45-8d27-4db0-9ec6-e4a1cf87daf6	5	control	260	250	0
b3713a45-8d27-4db0-9ec6-e4a1cf87daf6	6	control	260	200	0
616c38a1-a90d-4a70-a18c-6f6b32dd283f	4	control	220	200	200
616c38a1-a90d-4a70-a18c-6f6b32dd283f	5	control	251	201	200
616c38a1-a90d-4a70-a18c-6f6b32dd283f	6	control	262	256	256
c687eb13-cd83-4967-b410-5988f3edfea8	4	treatment	290	130	290
c687eb13-cd83-4967-b410-5988f3edfea8	5	control	200	200	100
c687eb13-cd83-4967-b410-5988f3edfea8	6	control	210	200	105
e24f9ce2-df0c-440e-96ce-affd02ed19a4	4	control	180	150	150
e24f9ce2-df0c-440e-96ce-affd02ed19a4	5	treatment	150	120	150
e24f9ce2-df0c-440e-96ce-affd02ed19a4	6	control	150	145	50
e61b625e-b8e8-4132-b717-33dcaa1c2843	4	control	184	75	0
e61b625e-b8e8-4132-b717-33dcaa1c2843	5	control	186	150	0
e61b625e-b8e8-4132-b717-33dcaa1c2843	6	control	190	181	0
2b1ce0db-dae4-440d-9f8a-7ecf55704568	4	treatment	300	100	300
2b1ce0db-dae4-440d-9f8a-7ecf55704568	5	treatment	200	150	200
2b1ce0db-dae4-440d-9f8a-7ecf55704568	6	control	200	150	150
92d376f0-dabc-4089-845d-8c884aee38f7	4	control	300	100	50
92d376f0-dabc-4089-845d-8c884aee38f7	5	control	200	150	50
92d376f0-dabc-4089-845d-8c884aee38f7	6	control	200	150	50
d07203ac-f8db-432d-9bda-729816f48820	4	control	184	75	1
d07203ac-f8db-432d-9bda-729816f48820	5	control	186	150	1
d07203ac-f8db-432d-9bda-729816f48820	6	control	190	181	1
4bce0d7d-fb8e-49e5-b413-ca751fe65c18	4	control	300	100	15
4bce0d7d-fb8e-49e5-b413-ca751fe65c18	5	control	200	150	15
4bce0d7d-fb8e-49e5-b413-ca751fe65c18	6	control	200	150	100
a37aeb8c-1f90-4de4-b0d7-df72a38a6e47	4	control	184	75	75
a37aeb8c-1f90-4de4-b0d7-df72a38a6e47	5	control	186	150	150
a37aeb8c-1f90-4de4-b0d7-df72a38a6e47	6	treatment	190	181	190
d62b4d96-0b89-413d-8b32-63e90c606cd2	4	treatment	184	75	184
d62b4d96-0b89-413d-8b32-63e90c606cd2	5	treatment	186	150	186
d62b4d96-0b89-413d-8b32-63e90c606cd2	6	control	190	181	181
20ab29f8-fc7f-49af-b647-12503e363595	4	control	300	100	100
20ab29f8-fc7f-49af-b647-12503e363595	5	control	200	150	150
20ab29f8-fc7f-49af-b647-12503e363595	6	treatment	200	150	200
